iata_code,country,latitude,longitude
STD,Venezuela,7.56538,-72.035103
STE,United States,44.54520035,-89.53029633
STG,United States,56.57830048,-169.6620026
STI,Dominican Republic,19.40609932,-70.60469818
STJ,United States,39.77190018,-94.90969849
STK,United States,40.61529922,-103.2649994
STL,United States,38.748697,-90.370003
STM,Brazil,-2.424721956,-54.78583145
STN,United Kingdom,51.88499832,0.2349999994
STP,United States,44.93450165,-93.05999756
STR,Germany,48.68989944,9.221960068
STS,United States,38.50899887,-122.8130035
STT,Virgin Islands,18.33729935,-64.9733963
STV,India,21.1140995,72.7417984
STW,Russia,45.10919952,42.1128006
STX,Virgin Islands,17.70190048,-64.79859924
STY,Uruguay,-31.43849945,-57.98529816
STZ,Brazil,-10.46472168,-50.51861191
SUA,United States,27.18169975,-80.22109985
SUB,Indonesia,-7.379829884,112.7870026
SUF,Italy,38.905399,16.2423
SUG,Philippines,9.755838326,125.4809475
SUI,Georgia,42.85820007,41.12810135
SUJ,Romania,47.70330048,22.88570023
SUK,Russia,67.792,130.394
SUL,Pakistan,28.64509964,69.17690277
SUN,United States,43.50439835,-114.2959976
SUP,Indonesia,-7.0242,113.89023
SUR,Canada,52.70859909,-88.54190063
SUS,United States,38.66210175,-90.65200043
SUU,United States,38.26269913,-121.927002
SUV,Fiji,-18.04330063,178.5590057
SUX,United States,42.40259933,-96.38439941
SUY,Russia,62.18500137,117.6350021
SVA,United States,63.68640137,-170.4929962
SVB,Madagascar,-14.27859974,50.17470169
SVD,Saint Vincent and the Grenadines,13.156695,-61.149945
SVG,Norway,58.87670135,5.63778019
SVH,United States,35.76530075,-80.9539032
SVI,Colombia,2.15217,-74.7663
SVJ,Norway,68.24330139,14.66919994
SVL,Finland,61.94309998,28.94510078
SVN,United States,32.00999832,-81.14569855
SVO,Russia,55.972599,37.4146
SVP,Angola,-12.40460014,16.94739914
SVQ,Spain,37.41799927,-5.893109798
SVU,Fiji,-16.80279922,179.3410034
SVW,United States,61.09740067,-155.5740051
SVX,Russia,56.74309921,60.80270004
SVZ,Venezuela,7.840829849,-72.43969727
SWA,China,23.552,116.5033
SWC,Australia,-37.07170105,142.7409973
SWD,United States,60.12689972,-149.4190063
SWF,United States,41.5041008,-74.10479736
SWH,Australia,-35.37580109,143.5330048
SWJ,Vanuatu,-16.4864,167.4472
SWO,United States,36.16120148,-97.08570099
SWP,Namibia,-22.66189957,14.56809998
SWQ,Indonesia,-8.489040375,117.4120026
SWS,United Kingdom,51.6053009,-4.067830086
SWT,Russia,60.70940018,77.66000366
SWU,South Korea,37.23939896,127.0070038
SWX,Botswana,-18.37389946,21.83259964
SXB,France,48.53829956,7.628230095
SXE,Australia,-38.090827,146.965335
SXF,Germany,52.380001,13.5225
SXI,Iran,25.90889931,54.53939819
SXJ,China,42.9117012,90.24749756
SXK,Indonesia,-7.988609791,131.3059998
SXL,Ireland,54.28020096,-8.599209785
SXM,Netherlands Antilles,18.04100037,-63.10889816
SXN,Botswana,-20.5534,26.115801
SXO,Brazil,-11.63239956,-50.6896019
SXQ,United States,60.47570038,-151.0339966
SXR,India,33.98709869,74.77420044
SXV,India,11.7833004,78.06559753
SXX,Brazil,-6.6413,-51.9523
SXZ,Turkey,37.97890091,41.8404007
SYA,United States,52.71229935,174.1139984
SYD,Australia,-33.94609833,151.177002
SYH,Nepal,27.8112,86.7124
SYJ,Iran,29.55089951,55.67269897
SYM,China,22.793301,100.959
SYO,Japan,38.81219864,139.7870026
SYP,Panama,8.085599899,-80.94529724
SYQ,Costa Rica,9.957050323,-84.13980103
SYR,United States,43.11119843,-76.10630035
SYS,Russia,71.92790222,114.0800018
SYT,France,46.41249847,4.013259888
SYU,Australia,-10.20829964,142.8249969
SYW,Pakistan,26.47310066,67.71720123
SYX,China,18.30290031,109.4120026
SYY,United Kingdom,58.21559906,-6.331110001
SYZ,Iran,29.53919983,52.58980179
SZA,Angola,-6.141089916,12.37180042
SZB,Malaysia,3.130579948,101.5490036
SZF,Turkey,41.254501,36.567101
SZG,Austria,47.79330063,13.00430012
SZJ,Cuba,21.64249992,-82.95510101
SZK,South Africa,-24.96089935,31.58869934
SZL,United States,38.7303009,-93.54789734
SZR,Bulgaria,42.3766667,25.655
SZS,New Zealand,-46.8997,168.100998
SZT,Mexico,16.69029999,-92.53009796
SZV,China,31.2631,120.401001
SZW,Germany,53.426998,11.7834
SZX,China,22.63929939,113.810997
SZY,Poland,53.481899,20.9377
SZZ,Poland,53.58470154,14.90219975
TAB,Trinidad and Tobago,11.14970016,-60.8321991
TAC,Philippines,11.228035,125.027761
TAE,South Korea,35.896872,128.65531
TAF,Algeria,35.54240036,-0.5322780013
TAG,Philippines,9.665442,123.853533
TAH,Vanuatu,-19.45509911,169.223999
TAI,Yemen,13.68599987,44.13909912
TAK,Japan,34.21419907,134.0160065
TAM,Mexico,22.29640007,-97.86589813
TAO,China,36.26610184,120.3740005
TAP,Mexico,14.79430008,-92.37000275
TAR,Italy,40.517502,17.4032
TAS,Uzbekistan,41.25790024,69.28119659
TAT,Slovakia,49.07360077,20.24110031
TAY,Estonia,58.30749893,26.69039917
TAZ,Turkmenistan,41.761101,59.826698
TBB,Vietnam,13.04959965,109.3339996
TBF,Kiribati,-1.224470019,174.776001
TBG,Papua New Guinea,-5.27861,141.225998
TBH,Philippines,12.31099987,122.0849991
TBI,Bahamas,24.3153,-75.452301
TBJ,Tunisia,36.97999954,8.876939774
TBN,United States,37.74160004,-92.14070129
TBO,Tanzania,-5.07638979,32.83330154
TBP,Peru,-3.55253005,-80.38140106
TBR,United States,32.48270035,-81.73690033
TBS,Georgia,41.6692009,44.95470047
TBT,Brazil,-4.255670071,-69.93579865
TBU,Tonga,-21.24119949,-175.1499939
TBW,Russia,52.80609894,41.48279953
TBZ,Iran,38.13389969,46.23500061
TCA,Australia,-19.63439941,134.1829987
TCB,Bahamas,26.74530029,-77.39129639
TCC,United States,35.18280029,-103.6029968
TCE,Romania,45.0625,28.71430016
TCG,China,46.67250061,83.34079742
TCH,Gabon,-2.849999905,11.0170002
TCL,United States,33.22060013,-87.61139679
TCM,United States,47.13769913,-122.4759979
TCN,Mexico,18.49720001,-97.41989899
TCO,Colombia,1.81442,-78.7492
TCP,Egypt,29.58779907,34.77809906
TCQ,Peru,-18.05330086,-70.27580261
TCS,United States,33.23690033,-107.2720032
TCX,Iran,33.6678009,56.8927002
TCY,Namibia,-19.9705556,13.0244444
TCZ,China,24.93805556,98.48583333
TDD,Bolivia,-14.81869984,-64.91799927
TDG,Philippines,9.072110176,126.1709976
TDJ,Djibouti,11.78299999,42.91699982
TDL,Argentina,-37.23740005,-59.22790146
TDR,Australia,-24.99329948,150.0930023
TDS,Papua New Guinea,-7.6217,142.868
TDX,Thailand,12.27460003,102.3190002
TEA,Honduras,15.7759,-87.4758
TEB,United States,40.85010147,-74.06079865
TEC,Brazil,-24.31780052,-50.65159988
TED,Denmark,57.06880188,8.705220222
TEE,Algeria,35.43159866,8.12071991
TEF,Australia,-21.71500015,122.2289963
TEI,India,27.94120026,96.13439941
TEM,Australia,-34.42139816,147.5119934
TEN,China,27.883333,109.308889
TEQ,Turkey,41.13819885,27.91909981
TER,Portugal,38.761799,-27.090799
TET,Mozambique,-16.10479927,33.64020157
TEU,New Zealand,-45.53310013,167.6499939
TEV,Spain,40.403,-1.2183
TEX,United States,37.9538002,-107.9079971
TEZ,India,26.70910072,92.78469849
TFF,Brazil,-3.382940054,-64.72409821
TFL,Brazil,-17.89229965,-41.5135994
TFN,Spain,28.48270035,-16.34149933
TFS,Spain,28.04450035,-16.57250023
TFU,China,30.319,104.445
TGA,Singapore,1.38725996,103.7089996
TGD,Montenegro,42.359402,19.2519
TGG,Malaysia,5.382639885,103.1029968
TGH,Vanuatu,-16.89109993,168.5509949
TGI,Peru,-9.133000374,-75.94999695
TGJ,New Caledonia,-21.09609985,167.8040009
TGK,Russia,47.1983333,38.8491667
TGM,Romania,46.46770096,24.41250038
TGN,Australia,-38.207199,146.470001
TGO,China,43.556702,122.199997
TGP,Russia,61.589699,89.994003
TGQ,Brazil,-14.6619997,-57.44350052
TGR,Algeria,33.06779861,6.088669777
TGT,Tanzania,-5.09236002,39.07120132
TGU,Honduras,14.06089973,-87.21720123
TGZ,Mexico,16.56360054,-93.02249908
THD,Vietnam,19.90167,105.46778
THE,Brazil,-5.059939861,-42.82350159
THF,Germany,52.47299957,13.40390015
THG,Australia,-24.4939003,150.576004
THL,Burma,20.48380089,99.93540192
THN,Sweden,58.31809998,12.34500027
THO,Iceland,66.21849823,-15.3355999
THQ,China,34.55939865,105.8600006
THR,Iran,35.68920135,51.31340027
THS,Thailand,17.23800087,99.81819916
THU,Greenland,76.53119659,-68.70320129
THX,Russia,65.79720306,87.93530273
THZ,Niger,14.8757,5.265359879
TIA,Albania,41.41469955,19.72060013
TID,Algeria,35.34109879,1.463150024
TIE,Ethiopia,7.2024,35.415
TIF,Saudi Arabia,21.483001,40.543442
TIH,French Polynesia,-15.1196003,-148.2310028
TII,Afghanistan,32.60419846,65.86579895
TIJ,Mexico,32.54109955,-116.9700012
TIK,United States,35.41469955,-97.38659668
TIM,Indonesia,-4.528279781,136.8869934
TIN,Algeria,27.7003994,-8.167099953
TIP,Libya,32.66350174,13.1590004
TIQ,Northern Mariana Islands,14.99919987,145.6190033
TIR,India,13.63249969,79.54329681
TIU,New Zealand,-44.30279922,171.2250061
TIV,Montenegro,42.40470123,18.72330093
TIW,United States,47.26789856,-122.5780029
TIX,United States,28.51479912,-80.79920197
TIY,Mauritania,18.57010078,-11.42350006
TIZ,Papua New Guinea,-5.84499979,142.947998
TJA,Bolivia,-21.5557003,-64.70130157
TJB,Indonesia,1.0527,103.3931
TJG,Indonesia,-2.216559887,115.435997
TJH,Japan,35.51279831,134.7870026
TJI,Honduras,15.9268,-85.938202
TJK,Turkey,40.30743027,36.36740875
TJL,Brazil,-20.75419998,-51.68420029
TJM,Russia,57.1896019,65.32430267
TJQ,Indonesia,-2.74571991,107.7549973
TJS,Indonesia,2.835833333,117.3736111
TJU,Tajikistan,37.98809814,69.80500031
TJV,India,10.72239971,79.10160065
TKA,United States,62.32049942,-150.0939941
TKC,Cameroon,4.089190006,9.3605299
TKD,Ghana,4.89605999,-1.774760008
TKF,United States,39.31999969,-120.1399994
TKG,Indonesia,-5.240556,105.175556
TKH,Thailand,15.27729988,100.2959976
TKJ,United States,63.32949829,-142.9539948
TKK,Micronesia,7.461870193,151.8430023
TKN,Japan,27.83639908,128.8809967
TKP,French Polynesia,-14.70950031,-145.2460022
TKQ,Tanzania,-4.8862,29.6709
TKS,Japan,34.132801,134.606995
TKT,Thailand,16.89599991,99.25330353
TKU,Finland,60.51409912,22.26280022
TKV,French Polynesia,-17.3553009,-138.4450073
TKX,French Polynesia,-14.45580006,-145.0249939
TLA,United States,65.24040222,-166.3390045
TLC,Mexico,19.33709908,-99.56600189
TLD,Botswana,-22.18919945,29.12689972
TLE,Madagascar,-23.38339996,43.72850037
TLH,United States,30.39649963,-84.35030365
TLI,Indonesia,1.123428,120.793658
TLJ,United States,62.89440155,-155.977005
TLK,Russia,59.876389,111.044444
TLL,Estonia,59.41329956,24.83279991
TLM,Algeria,35.01670074,-1.450000048
TLN,France,43.09730148,6.146029949
TLQ,China,43.0308,89.0987
TLS,France,43.629101,1.36382
TLU,Colombia,9.50945,-75.5854
TLV,Israel,32.01139832,34.88669968
TLX,Chile,-35.37779999,-71.60169983
TMA,United States,31.42900085,-83.4885025
TMB,United States,25.64789963,-80.43280029
TMC,Indonesia,-9.40972,119.244003
TME,Colombia,6.45108,-71.7603
TMF,Maldives,2.211,73.1533
TMG,Malaysia,5.40257,118.65763
TMH,Indonesia,-6.099219799,140.2980042
TMI,Nepal,27.315001,87.193298
TMJ,Uzbekistan,37.2867012,67.30999756
TML,Ghana,9.557189941,-0.863214016
TMM,Madagascar,-18.10950089,49.39250183
TMN,Kiribati,-2.485830069,175.9700012
TMO,Venezuela,7.24938,-61.52893
TMP,Finland,61.41410065,23.60440063
TMR,Algeria,22.81150055,5.451079845
TMS,Sao Tome and Principe,0.3781749904,6.712150097
TMT,Brazil,-1.489599943,-56.39680099
TMU,Costa Rica,9.73852,-85.013802
TMW,Australia,-31.08390045,150.8470001
TMX,Algeria,29.2371006,0.2760330141
TNA,China,36.85720062,117.2160034
TNC,United States,65.56310272,-167.9219971
TND,Cuba,21.78829956,-79.99720001
TNE,Japan,30.60510063,130.9909973
TNF,France,48.75189972,2.106189966
TNG,Morocco,35.72689819,-5.916890144
TNH,China,42.25388889,125.7033333
TNI,India,24.5623,80.854897
TNJ,Indonesia,0.9226830006,104.5319977
TNM,Antarctica,-62.19079971,-58.98669815
TNN,Taiwan,22.9503994,120.2060013
TNR,Madagascar,-18.7969,47.478802
TNT,United States,25.86179924,-80.89700317
TNW,Ecuador,-1.059722,-77.583333
TNX,Cambodia,13.53190041,106.0149994
TOA,United States,33.80339813,-118.3399963
TOB,Libya,31.861,23.907
TOC,United States,34.59379959,-83.29579926
TOD,Malaysia,2.818180084,104.1600037
TOE,Tunisia,33.93970108,8.110560417
TOF,Russia,56.38029861,85.20829773
TOG,United States,59.05279922,-160.3970032
TOH,Vanuatu,-13.32800007,166.6380005
TOI,United States,31.860399,-86.012101
TOJ,Spain,40.49670029,-3.445869923
TOL,United States,41.58679962,-83.80780029
TOM,Mali,16.73049927,-3.007580042
TOO,Costa Rica,8.826109886,-82.95890045
TOP,United States,39.06869888,-95.62249756
TOQ,Chile,-22.14109993,-70.06289673
TOS,Norway,69.6832962,18.91889954
TOT,Suriname,5.865829945,-56.32749939
TOU,New Caledonia,-20.79000092,165.2590027
TOW,Brazil,-24.6863,-53.697498
TOY,Japan,36.64830017,137.1880035
TPA,United States,27.97550011,-82.53320313
TPC,Ecuador,-0.1229560003,-76.33779907
TPE,Taiwan,25.0777,121.233002
TPF,United States,27.91559982,-82.44930267
TPH,United States,38.06019974,-117.086998
TPJ,Nepal,27.3509,87.69525
TPL,United States,31.15250015,-97.40779877
TPN,Ecuador,-0.7761110067,-75.52639771
TPP,Peru,-6.508739948,-76.37319946
TPQ,Mexico,21.4195,-104.843002
TPS,Italy,37.9114,12.488
TQD,Iraq,33.33810043,43.5970993
TQL,Russia,64.93080139,77.81809998
TQQ,Indonesia,-5.764570236,123.9169998
TQS,Colombia,0.7459,-75.234
TRA,Japan,24.65390015,124.6750031
TRC,Mexico,25.56830025,-103.4110031
TRD,Norway,63.4578018,10.9239998
TRE,United Kingdom,56.49919891,-6.869170189
TRF,Norway,59.18669891,10.25860024
TRG,New Zealand,-37.6719017,176.1959991
TRI,United States,36.475201,-82.407401
TRK,Indonesia,3.326667,117.569444
TRM,United States,33.62670135,-116.1600037
TRN,Italy,45.200802,7.64963
TRO,Australia,-31.8885994,152.5140076
TRQ,Brazil,-8.155260086,-70.78330231
TRR,Sri Lanka,8.538510323,81.18190002
TRS,Italy,45.827499,13.4722
TRU,Peru,-8.081410408,-79.1088028
TRV,India,8.48211956,76.92009735
TRW,Kiribati,1.381639957,173.1470032
TRZ,India,10.76539993,78.70970154
TSA,Taiwan,25.06940079,121.552002
TSB,Namibia,-19.26189995,17.73250008
TSE,Kazakhstan,51.02220154,71.46690369
TSF,Italy,45.648399,12.1944
TSH,Congo (Kinshasa),-6.43833,20.794701
TSJ,Japan,34.28490067,129.3309937
TSL,Mexico,22.0383,-98.806502
TSM,United States,36.45819855,-105.6719971
TSN,China,39.12440109,117.3460007
TSR,Romania,45.80989838,21.33790016
TST,Thailand,7.508739948,99.61660004
TSU,Kiribati,-1.474439979,175.0639954
TSV,Australia,-19.25250053,146.7649994
TSX,Indonesia,-0.0929730013,117.4530029
TSY,Indonesia,-7.346600056,108.2460022
TTA,Morocco,28.44820023,-11.16129971
TTB,Italy,39.9188,9.68298
TTC,Chile,-25.56430054,-70.37590027
TTD,United States,45.54940033,-122.401001
TTE,Indonesia,0.8314139843,127.3809967
TTG,Argentina,-22.6196003,-63.79370117
TTH,Oman,17.66600037,54.02460098
TTI,French Polynesia,-17.01329994,-149.5870056
TTJ,Japan,35.53010178,134.1670074
TTL,Fiji,-16.966,177.368
TTN,United States,40.27669907,-74.81349945
TTQ,Costa Rica,10.42,-83.6095
TTR,Indonesia,-3.044739962,119.8219986
TTT,Taiwan,22.75499916,121.1019974
TTU,Morocco,35.59429932,-5.320020199
TUA,Ecuador,0.8095059991,-77.70809937
TUB,French Polynesia,-23.36540031,-149.5240021
TUC,Argentina,-26.8409,-65.104897
TUD,Senegal,13.73680019,-13.65310001
TUF,France,47.43220139,0.7276059985
TUG,Philippines,17.64336768,121.7331505
TUI,Saudi Arabia,31.692188,38.731544
TUK,Pakistan,25.9864006,63.03020096
TUL,United States,36.19839859,-95.88809967
TUM,Australia,-35.26279831,148.2409973
TUN,Tunisia,36.85100174,10.22719955
TUO,New Zealand,-38.73970032,176.0839996
TUP,United States,34.26810074,-88.76989746
TUR,Brazil,-3.786010027,-49.72029877
TUS,United States,32.11610031,-110.9410019
TUU,Saudi Arabia,28.3654,36.6189
TUV,Venezuela,9.088994026,-62.09417343
TVA,Madagascar,-17.850083,44.920467
TVC,United States,44.74140167,-85.5821991
TVF,United States,48.06570053,-96.18499756
TVI,United States,30.90159988,-83.88130188
TVL,United States,38.89390182,-119.9950027
TVU,Fiji,-16.69059944,-179.8769989
TVY,Burma,14.10389996,98.20359802
TWB,Australia,-27.542801,151.916
TWF,United States,42.4818,-114.487999
TWT,Philippines,5.046991,119.742996
TWU,Malaysia,4.320159912,118.1279984
TWZ,New Zealand,-44.23500061,170.1179962
TXF,Brazil,-17.52449989,-39.66849899
TXG,Taiwan,24.18630028,120.6539993
TXK,United States,33.45370102,-93.99099731
TXL,Germany,52.5597,13.2877
TXN,China,29.73329926,118.2559967
TYB,Australia,-29.4510994,142.0579987
TYF,Sweden,60.1576004,12.99129963
TYL,Peru,-4.576640129,-81.25409698
TYM,Bahamas,24.16909981,-76.43910217
TYN,China,37.74689865,112.6279984
TYR,United States,32.35409927,-95.40239716
TYS,United States,35.81100082,-83.9940033
TZL,Bosnia and Herzegovina,44.45869827,18.72480011
TZR,United States,46.39310074,17.91749954
TZX,Turkey,40.99509811,39.78969955
UAB,Turkey,37.0021019,35.42589951
UAH,French Polynesia,-8.93611,-139.552002
UAI,East Timor,-9.303310394,125.2870026
UAK,Greenland,61.16049957,-45.42599869
UAM,Guam,13.584,144.929998
UAP,French Polynesia,-9.35167,-140.078003
UAQ,Argentina,-31.571501,-68.418198
UAR,Morocco,32.51430556,-1.983055556
UAS,Kenya,0.530583,37.534195
UBA,Brazil,-19.76472282,-47.96611023
UBB,Australia,-9.949999809,142.1829987
UBJ,Japan,33.93000031,131.279007
UBP,Thailand,15.25129986,104.8700027
UBT,Brazil,-23.44109917,-45.07559967
UCA,United States,43.104167,-75.223333
UCB,China,41.129722,113.108056
UCK,Ukraine,50.678404,25.487165
UCT,Russia,63.56689835,53.80469894
UDD,United States,33.74840164,-116.2750015
UDI,Brazil,-18.883612,-48.225277
UDJ,Ukraine,48.63430023,22.26339912
UDR,India,24.61770058,73.89610291
UEL,Mozambique,-17.85549927,36.86909866
UEO,Japan,26.3635006,126.7139969
UET,Pakistan,30.25139999,66.93779755
UFA,Russia,54.55749893,55.87440109
UGA,Mongolia,48.85499954,103.4759979
UGC,Uzbekistan,41.58430099,60.64170074
UGN,United States,42.42219925,-87.86789703
UGO,Angola,-7.603069782,15.02779961
UGU,Indonesia,-3.73956,137.031998
UHE,Czech Republic,49.02939987,17.43969917
UIB,Colombia,5.69076,-76.6412
UIH,Vietnam,13.955,109.042
UII,Honduras,16.1131,-86.880302
UIK,Russia,58.13610077,102.5650024
UIN,United States,39.94269943,-91.19460297
UIO,Ecuador,-0.1291666667,-78.3575
UIP,France,47.97499847,-4.167789936
UJE,Marshall Islands,8.928059578,165.7619934
UKA,Kenya,-4.29333,39.571098
UKB,Japan,34.63280106,135.223999
UKG,Russia,70.01100159,135.6450043
UKI,United States,39.12599945,-123.2009964
UKK,Kazakhstan,50.03659821,82.49420166
UKS,Ukraine,44.68899918,33.57099915
UKT,United States,40.43519974,-75.38189697
UKX,Russia,56.8567009,105.7300034
ULA,Argentina,-49.3068,-67.8026
ULB,Vanuatu,-16.3297,168.3011
ULD,South Africa,-28.32060051,31.41650009
ULG,Mongolia,48.99330139,89.92250061
ULH,Saudi Arabia,26.48,38.12888889
ULK,Russia,60.72060013,114.8259964
ULN,Mongolia,47.843102,106.766998
ULO,Mongolia,50.066588,91.938273
ULP,Australia,-26.61219978,144.253006
ULQ,Colombia,4.08836,-76.2351
ULU,Uganda,2.805560112,32.27180099
ULV,Russia,54.2682991,48.22669983
ULY,Russia,54.40100098,48.80270004
ULZ,Mongolia,47.7093,96.5258
UMD,Greenland,70.68042793,-52.11163044
UME,Sweden,63.79180145,20.28280067
UMR,Australia,-31.14419937,136.8170013
UMS,Russia,60.35699844,134.4349976
UMU,Brazil,-23.79870033,-53.31380081
UNA,Brazil,-15.35519981,-38.99900055
UND,Afghanistan,36.6651001,68.91079712
UNG,Papua New Guinea,-6.125710011,141.2819977
UNI,Saint Vincent and the Grenadines,12.60013485,-61.41194534
UNK,United States,63.88840103,-160.798996
UNN,Thailand,9.777620316,98.58550262
UNT,United Kingdom,60.74720001,-0.8538500071
UOL,Indonesia,1.1027,121.4141
UOS,United States,35.20510101,-85.89810181
UOX,United States,34.38430023,-89.53679657
UPB,Cuba,23.03280067,-82.57939911
UPG,Indonesia,-5.061629772,119.5540009
UPL,Costa Rica,10.8922,-85.016197
UPN,Mexico,19.39669991,-102.0390015
UPP,United States,20.26530075,-155.8600006
URA,Kazakhstan,51.1507988,51.54309845
URC,China,43.90710068,87.47419739
URD,Germany,49.79416656,11.13361073
URE,Estonia,58.22990036,22.5095005
URG,Brazil,-29.78219986,-57.03820038
URJ,Russia,60.10329819,64.8266983
URO,France,49.38420105,1.174800038
URS,Russia,51.75059891,36.29560089
URT,Thailand,9.132599831,99.13559723
URY,Saudi Arabia,31.412413,37.278898
USA,United States,35.387798,-80.709099
USH,Argentina,-54.8433,-68.2958
USI,Guyana,8.199999809,-59.78329849
USK,Russia,66.00469971,57.36719894
USM,Thailand,9.547789574,100.0619965
USN,South Korea,35.59349823,129.352005
USQ,Turkey,38.68149948,29.47170067
USR,Russia,64.55000305,143.1150055
USS,Cuba,21.9704,-79.442703
UST,United States,29.9592,-81.339798
USU,Philippines,12.12150002,120.0999985
UT3,United States,37.8916547,-110.3840289
UTA,Zimbabwe,-18.99749947,32.62720108
UTC,Netherlands,52.12730026,5.276189804
UTH,Thailand,17.38640022,102.788002
UTI,Finland,60.89640045,26.93840027
UTK,Marshall Islands,11.222,169.852005
UTM,United States,34.68099976,-90.34670258
UTN,South Africa,-28.39909935,21.2602005
UTO,United States,65.99279785,-153.7039948
UTP,Thailand,12.67990017,101.0049973
UTS,Russia,65.43729401,52.20033646
UTT,South Africa,-31.54636318,28.6733551
UTW,South Africa,-31.92020035,26.88220024
UUA,Russia,54.63999939,52.80170059
UUD,Russia,51.80780029,107.4380035
UUK,United States,70.33080292,-149.5980072
UUN,Mongolia,46.66030121,113.2850037
UUS,Russia,46.88869858,142.7180023
UVA,United States,29.2112999,-99.74359894
UVE,New Caledonia,-20.6406002,166.572998
UVF,Saint Lucia,13.7332,-60.952599
UYL,Sudan,12.05350018,24.95619965
UYN,China,38.35971,109.590927
UYU,Bolivia,-20.44630051,-66.8483963
UZR,Kazakhstan,47.09115,81.66521
UZU,Argentina,-29.7706,-57.9789
VAA,Finland,63.05070114,21.7621994
VAD,United States,30.96780014,-83.19300079
VAF,France,44.9216,4.9699
VAG,Brazil,-21.59009933,-45.47330093
VAI,Papua New Guinea,-2.6926,141.3028
VAK,United States,61.5409,-165.6005
VAL,Brazil,-13.2965,-38.992401
VAM,Maldives,3.470555556,72.83583333
VAN,Turkey,38.46820068,43.33229828
VAO,Solomon Islands,-7.585559845,158.7310028
VAR,Bulgaria,43.232101,27.8251
VAS,Turkey,39.813801,36.9035
VAV,Tonga,-18.58530045,-173.9620056
VAW,Norway,70.35540009,31.04490089
VBA,Burma,19.769199,94.0261
VBG,United States,34.73730087,-120.5839996
VBP,Burma,11.1494,98.735901
VBS,Italy,45.428902,10.3306
VBV,Fiji,-17.2689991,-178.9759979
VBY,Sweden,57.66279984,18.34620094
VCA,Vietnam,10.08510017,105.711998
VCD,Australia,-16.4021244,131.0049744
VCE,Italy,45.505299,12.3519
VCL,Vietnam,15.40330029,108.7060013
VCP,Brazil,-23.00740051,-47.1344986
VCR,Venezuela,10.17560291,-70.06521606
VCS,Vietnam,8.73183,106.633003
VCT,United States,28.8526001,-96.91850281
VCV,United States,34.59749985,-117.3830032
VDA,Israel,29.94029999,34.93579865
VDB,Norway,61.0155983,9.288060188
VDC,Brazil,-14.86279964,-40.86309814
VDE,Spain,27.81480026,-17.88710022
VDH,Vietnam,17.515,106.590556
VDI,United States,32.19269943,-82.37120056
VDM,Argentina,-40.8692,-63.0004
VDP,Venezuela,9.222027779,-65.99358368
VDR,Argentina,-31.94519997,-65.14630127
VDS,Norway,70.06529999,29.84469986
VDY,India,15.17496667,76.63494722
VDZ,United States,61.13389969,-146.2480011
VEE,United States,67.00869751,-146.3659973
VEL,United States,40.4408989,-109.5100021
VER,Mexico,19.14590073,-96.18730164
VEY,Iceland,63.42430115,-20.27890015
VFA,Zimbabwe,-18.09589958,25.8390007
VGA,India,16.53039932,80.79679871
VGD,Russia,59.28250122,39.94440079
VGO,Spain,42.23180008,-8.62677002
VGT,United States,36.21070099,-115.1940002
VGZ,Colombia,0.978767,-76.6056
VHC,Angola,-9.689069748,20.43190002
VHM,Sweden,64.57910156,16.83359909
VHV,Russia,63.4580574,120.269165
VHY,France,46.16970062,3.403739929
VHZ,French Polynesia,-18.78000069,-138.8529968
VIC,Italy,45.573399,11.5295
VIE,Austria,48.11029816,16.56970024
VIG,Venezuela,8.624139,-71.672668
VII,Vietnam,18.73760033,105.6709976
VIJ,British Virgin Islands,18.44639969,-64.42749786
VIL,Western Sahara,23.7183,-15.932
VIN,Ukraine,49.242531,28.613778
VIR,South Africa,-29.77059937,31.0583992
VIS,United States,36.31869888,-119.3929977
VIT,Spain,42.88280106,-2.7244699
VIX,Brazil,-20.258057,-40.286388
VIY,France,48.7741667,2.1916667
VKG,Vietnam,9.958029972,105.1323795
VKO,Russia,55.59149933,37.26150131
VKT,Russia,67.48860168,63.99309921
VLC,Spain,39.4893,-0.481625
VLD,United States,30.78249931,-83.27670288
VLG,Argentina,-37.2354,-57.0292
VLI,Vanuatu,-17.69930077,168.3200073
VLK,Russia,47.68209839,42.07279968
VLL,Spain,41.70610046,-4.851940155
VLM,Bolivia,-21.25519943,-63.4056015
VLN,Venezuela,10.14973259,-67.92839813
VLP,Brazil,-9.97944355,-51.14222336
VLR,Chile,-28.59639931,-70.7559967
VLS,Vanuatu,-16.79610062,168.177002
VLU,Russia,56.3810997,30.60810089
VLV,Venezuela,9.340477943,-70.58406067
VLY,United Kingdom,53.24810028,-4.535339832
VME,Argentina,-33.72990036,-65.38739777
VMU,Papua New Guinea,-7.496860027,144.8199005
VNA,Laos,15.70943921,106.4106989
VNC,United States,27.07159996,-82.44029999
VNE,France,47.72330093,-2.71855998
VNO,Lithuania,54.634102,25.285801
VNS,India,25.45240021,82.85929871
VNT,Latvia,57.35779953,21.5442009
VNX,Mozambique,-22.01840019,35.31330109
VNY,United States,34.20980072,-118.4899979
VOD,Czech Republic,50.216599,14.3958
VOG,Russia,48.78250122,44.34550095
VOH,Madagascar,-13.37580013,50.00279999
VOK,United States,43.93899918,-90.25340271
VOL,Greece,39.21960068,22.79430008
VOZ,Russia,51.81420135,39.229599
